brand,model,year,mileage,fuel_type,transmission,origin,car_type,seats,price
Honda,CR V,2015.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,529000000
Kia,Sedona,2019.0,52000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,820000000
Kia,Soluto,2020.0,67000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,335000000
Mitsubishi,Jolie,2003.0,25111.0,Xăng,Số sàn,Nhật Bản,SUV / Cross over,7.0,58000000
Kia,Sonet,2022.0,20000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,559000000
Mitsubishi,Triton,2019.0,67000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,550000000
Mercedes Benz,GLK Class,2013.0,100000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,460000000
Toyota,Vios,2018.0,130000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,270000000
VinFast,VF5,2024.0,5000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,495000000
Kia,Sedona,2019.0,78000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,799000000
Kia,Morning,2008.0,110.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,162000000
Toyota,Innova,2007.0,900000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,186000000
Toyota,Fortuner,2013.0,110000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,380000000
BMW,3 Series,2016.0,67890.0,Xăng,Tự động,Đức,Sedan,4.0,545000000
Mercedes Benz,E Class,2019.0,72000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1199000000
Ford,Everest,2011.0,83000.0,Dầu,Tự động,Mỹ,SUV / Cross over,7.0,321000000
Kia,Rondo,2018.0,63000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,428000000
Mercedes Benz,C Class,2016.0,89000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,620000000
Honda,CR V,2018.0,100000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,695000000
Toyota,Fortuner,2020.0,45000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,830000000
Toyota,Veloz Cross,2024.0,1500.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,635000000
Mitsubishi,Xpander,2021.0,62000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,475000000
Honda,CR V,2020.0,93000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,766000000
Mazda,BT 50,2015.0,160000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,315000000
Ford,Territory,2023.0,17668.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,860000000
Kia,Cerato,2021.0,45000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,564000000
Ford,Territory,2023.0,19668.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,818000000
Kia,K3,2015.0,37000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,365000000
Hyundai,Grand i10,2015.0,110000.0,Xăng,Tự động,Ấn Độ,Hatchback,5.0,260000000
Toyota,Corolla Cross,2023.0,23000.0,Xăng,5,Thái Lan,SUV / Cross over,5.0,779000000
Ford,Everest,2018.0,97668.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,862000000
Suzuki,Celerio,2019.0,73000.0,Xăng,Số sàn,Thái Lan,Hatchback,5.0,230000000
Honda,CR V,2015.0,110000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,490000000
Toyota,Innova,2008.0,123.0,Xăng,Số sàn,Việt Nam,Kiểu dáng khác,8.0,128000000
Ford,Laser,2003.0,12345.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,100000000
Kia,Sedona,2019.0,82000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),5.0,829000000
Kia,Morning,2014.0,890000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,240000000
Kia,Morning,2017.0,90000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,170000000
Honda,CR V,2020.0,89000.0,Xăng,5,Việt Nam,SUV / Cross over,7.0,760000000
Toyota,Camry,2020.0,65840.0,Xăng,Tự động,Thái Lan,Sedan,5.0,890000000
Mercedes Benz,E Class,2021.0,79000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1868000000
Ford,Escape,2010.0,170.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,240000000
Kia,Morning,2015.0,111111.0,Xăng,Tự động,Hàn Quốc,Hatchback,2.0,193000000
Mitsubishi,Xpander,2023.0,48000.0,Xăng,Tự động,Nước khác,Minivan (MPV),2.0,580000000
Ford,Focus,2019.0,44000.0,Xăng,Tự động,Nhật Bản,Hatchback,5.0,395000000
Toyota,Rush,2021.0,30000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,529000000
Kia,Soluto,2021.0,79000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,345000000
Ford,Ranger,2024.0,1700.0,Xăng,Tự động,Việt Nam,Pick-up (bán tải),5.0,740000000
Mitsubishi,Outlander,2019.0,90000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,595000000
Mitsubishi,Attrage,2023.0,40000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,315000000
Honda,City,2018.0,60000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,358000000
Mazda,BT 50,2016.0,11.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,375000000
Toyota,Rush,2019.0,60000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,495000000
Mitsubishi,Xpander,2021.0,23000.0,Xăng,Số sàn,Nước khác,Minivan (MPV),7.0,515000000
Toyota,Innova,2018.0,85000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,400000000
Mercedes Benz,GLC Class,2018.0,90000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1100000000
Mercedes Benz,GLC,2021.0,38000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1639000000
Ford,Ranger,2019.0,81000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,449000000
Mitsubishi,Attrage,2020.0,69000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,329000000
Toyota,Camry,2008.0,79.0,Xăng,Tự động,Mỹ,Sedan,4.0,358000000
Toyota,Vios,2020.0,59924.0,Xăng,5,Việt Nam,Sedan,5.0,430000000
Suzuki,Celerio,2019.0,20000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,279000000
Ford,EcoSport,2018.0,56000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,345000000
Nissan,Navara,2023.0,28000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,569000000
Hyundai,Solati,2019.0,0.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,9.0,800000000
Daewoo,Matiz,2005.0,218555.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,63000000
Mitsubishi,Pajero Sport,2017.0,95000.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,8.0,420000000
Honda,CR V,2013.0,100000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,435000000
Chevrolet,Colorado,2018.0,135000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,408000000
Kia,Morning,2015.0,108000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,125000000
Kia,Sedona,2015.0,72528.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,455000000
Toyota,Innova,2017.0,19000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,385000000
Toyota,Innova,2016.0,150000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,340000000
Daewoo,Lacetti,2011.0,150000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,155000000
Ford,EcoSport,2018.0,80000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,409000000
Kia,Cerato,2018.0,46000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,415000000
Kia,K3,2014.0,69000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,339000000
Toyota,Veloz Cross,2023.0,32000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,569000000
Kia,K5,2022.0,27000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,759000000
Ford,Focus,2013.0,11568.0,Xăng,Tự động,Việt Nam,Sedan,5.0,275000000
Toyota,Innova,2008.0,176000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,210000000
Ford,Everest,2020.0,89000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,915000000
Toyota,Innova,2016.0,12868.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,338000000
Ford,Ranger,2020.0,69589.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,529000000
Toyota,Vios,2021.0,58000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Ford,Ranger,2018.0,120000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,555000000
Honda,City,2017.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,285000000
Hyundai,Creta,2023.0,19000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,639000000
Mazda,CX 5,2021.0,55000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,710000000
Mercedes Benz,GLC,2020.0,43000.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,1298000000
Lexus,ES,2007.0,75000.0,Xăng,Tự động,Nhật Bản,Sedan,4.0,470000000
Subaru,Forester,2019.0,28000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,710000000
Toyota,Vios,2020.0,76000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,425000000
Ford,Everest,2022.0,12600.0,Dầu,Tự động,Thái Lan,SUV / Cross over,9.0,1060000000
Toyota,Vios,2020.0,76000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Mercedes Benz,GLC,2020.0,53000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1499000000
Mercedes Benz,C Class,2024.0,2600.0,Xăng,Tự động,Đức,Sedan,5.0,4779000000
Mazda,CX 8,2023.0,18000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,966000000
Hyundai,Santa Fe,2024.0,5600.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,1210000000
Toyota,Innova,2018.0,81000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,530000000
Isuzu,Mu X,2019.0,76000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,688000000
Hyundai,Santa Fe,2021.0,68000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,870000000
Mazda,CX 5,2015.0,90000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,455000000
Kia,Rio,2015.0,90000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,308000000
Ford,Everest,2019.0,70100.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,900000000
Mitsubishi,Attrage,2022.0,85000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,270000000
Toyota,Innova,2023.0,8000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,1010000000
Hyundai,Creta,2024.0,4000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,650000000
Nissan,Navara,2019.0,120000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,440000000
Toyota,Fortuner,2022.0,29000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,968000000
Suzuki,Swift,2021.0,26000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,485000000
Mazda,2,2019.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,328000000
Honda,Brio,2020.0,60000.0,Xăng,Tự động,Nước khác,Hatchback,5.0,358000000
Kia,Carnival,2022.0,60000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),6.0,1219000000
Isuzu,Hi lander,2007.0,231564.0,Dầu,Số sàn,Việt Nam,Hatchback,5.0,118000000
Kia,Carnival,2025.0,8000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,1620000000
Toyota,Camry,2021.0,14000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1120000000
Kia,Morning,2008.0,168586.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,140000000
Ford,Territory,2024.0,17678.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,862000000
Kia,Seltos,2020.0,55000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,568000000
VinFast,Fadil,2022.0,30000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,340000000
Toyota,Fortuner,2022.0,51000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,975000000
Hyundai,Santa Fe,2008.0,200000.0,Dầu,Tự động,Hàn Quốc,SUV / Cross over,7.0,295000000
Volvo,XC60,2020.0,85000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,1380000000
Hyundai,Creta,2023.0,20000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,555000000
Ford,Ranger,2024.0,10000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,665000000
Mazda,CX 5,2018.0,85000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,605000000
Toyota,Fortuner,2023.0,41000.0,Dầu,Tự động,Việt Nam,Kiểu dáng khác,7.0,985000000
Mercedes Benz,GLE Class,2016.0,36456.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,1239000000
Hyundai,Tucson,2018.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,559000000
Ford,Ranger,2016.0,150000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,485000000
Hyundai,Accent,2020.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,405000000
Kia,Carens,2014.0,90000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,269000000
Kia,Sedona,2019.0,80000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,765000000
Toyota,Fortuner,2014.0,130000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,425000000
VinFast,VFe34,2022.0,27000.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,500000000
Toyota,Corolla Altis,2020.0,65000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,580000000
Mercedes Benz,GLC,2022.0,21000.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,1699000000
Toyota,Vios,2009.0,98000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,214000000
Mercedes Benz,C Class,2004.0,140000.0,Xăng,Tự động,Đức,Sedan,5.0,110000000
Toyota,Innova,2013.0,10000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,240000000
Toyota,Camry,2008.0,100000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,295000000
Ford,EcoSport,2016.0,98000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,340000000
Toyota,Veloz Cross,2023.0,28000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,598000000
Toyota,Hiace,2003.0,30000.0,Xăng,Số sàn,Việt Nam,Van,7.0,25000000
Mitsubishi,Xpander Cross,2020.0,78000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,515000000
Ford,EcoSport,2017.0,76000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,339000000
Mazda,6,2016.0,124000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,420000000
Toyota,Vios,2012.0,1000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,136000000
Toyota,Vios,2012.0,9999.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,139000000
Toyota,Innova,2011.0,120000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,248000000
Mazda,CX 5,2021.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,668000000
VinFast,VF6,2025.0,0.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,759000000
BMW,3 Series,2011.0,150000.0,Xăng,Tự động,Đức,Sedan,5.0,292000000
Chevrolet,Captiva,2007.0,135240.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,168000000
Ford,Ranger,2020.0,62000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,530000000
Mercedes Benz,E Class,2022.0,25000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,2000000000
Honda,Accord,2019.0,65000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,719000000
Ford,Transit,2018.0,120000.0,Dầu,Số sàn,Việt Nam,Van,16.0,420000000
Ford,Everest,2017.0,686868.0,Dầu,Số sàn,Thái Lan,SUV / Cross over,5.0,518000000
Nissan,Navara,2019.0,79000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,425000000
Peugeot,3008,2021.0,40000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,65500000
Toyota,Innova,2008.0,199000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,138000000
Lexus,RX,2024.0,20000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,3660000000
Mercedes Benz,GLC,2020.0,60000.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,1139000000
Toyota,Vios,2017.0,300000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,235000000
Ford,Ranger,2015.0,18000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,405000000
Ford,Everest,2010.0,15000.0,Dầu,Số sàn,Việt Nam,Hatchback,7.0,255000000
Kia,Morning,2016.0,34087.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,143000000
Ford,Ranger,2022.0,29800.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,178000000
Hyundai,Elantra,2020.0,63000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,485000000
Ford,EcoSport,2016.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,325000000
Toyota,Raize,2024.0,3996.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,555000000
Kia,Sorento,2019.0,85000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,665000000
Toyota,Fortuner,2021.0,60000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1015000000
Chevrolet,Orlando,2017.0,113000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,259000000
Ford,Focus,2013.0,126500.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,285000000
Ford,EcoSport,2019.0,25000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,450000000
Hyundai,Grand Starex,2016.0,135000.0,Dầu,Số sàn,Hàn Quốc,Minivan (MPV),6.0,395000000
Ford,Focus,2011.0,60000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,265000000
Hyundai,i20,2009.0,120000.0,Xăng,Tự động,Ấn Độ,Hatchback,5.0,208000000
Mitsubishi,Pajero Sport,2022.0,45000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,820000000
Toyota,Vios,2010.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,125000000
VinFast,VF5,2023.0,20000.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,465000000
Kia,Morning,2018.0,68000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,225000000
Mercedes Benz,C Class,2015.0,88000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,619000000
Ford,Everest,2010.0,158.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,7.0,255000000
Mercedes Benz,GLC Class,2022.0,350000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1868000000
Hyundai,Accent,2020.0,56000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,410000000
Mazda,2,2023.0,4000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,495000000
Ford,Ranger,2023.0,25000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,1177000000
Honda,CR V,2020.0,45000.0,Xăng,5,Việt Nam,SUV / Cross over,7.0,830000000
Kia,Carnival,2022.0,59000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1250000000
Honda,City,2022.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,500000000
Toyota,Vios,2020.0,20000.0,Xăng,5,Việt Nam,Sedan,5.0,448000000
Kia,Morning,2011.0,80000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,245000000
Kia,Cerato,2020.0,65000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,475000000
Hyundai,Grand i10,2021.0,80000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,345000000
Toyota,Innova,2011.0,64000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,310000000
Ford,Ranger,2020.0,61000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,950000000
Honda,City,2017.0,108000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,355000000
Mitsubishi,Xpander,2022.0,29000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,535000000
Toyota,Vios,2013.0,96000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,292000000
Ford,Ranger,2021.0,55000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,738000000
Mitsubishi,Mirage,2017.0,86000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,279000000
Toyota,Land Cruiser Prado,2021.0,17000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,2850000000
Hyundai,Grand i10,2018.0,82000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,185000000
Mitsubishi,Outlander,2022.0,30531.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,765000000
Toyota,Camry,2009.0,1234.0,Xăng,Tự động,Việt Nam,Sedan,5.0,286000000
Mitsubishi,Xpander,2021.0,75000.0,Xăng,Số sàn,Nước khác,Minivan (MPV),7.0,419000000
Hyundai,Santa Fe,2021.0,72000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1095000000
Mitsubishi,Attrage,2022.0,52000.0,Xăng,Tự động,Thái Lan,Sedan,2.0,335000000
Porsche,Cayenne,2011.0,87800.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,1030000000
Toyota,Yaris,2009.0,96000.0,Xăng,Tự động,Đài Loan,Hatchback,5.0,239000000
Toyota,Raize,2022.0,38000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,460000000
Honda,CR V,2022.0,33000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,888000000
Toyota,Innova,2014.0,150000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,315000000
Toyota,Innova,2014.0,126000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,298000000
Chevrolet,Spark,2008.0,123456.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,62000000
Chevrolet,Spark,2005.0,150000.0,Xăng,Tự động,Hàn Quốc,Hatchback,2.0,58000000
Ford,Focus,2011.0,59000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,265000000
Chevrolet,Spark,2009.0,999.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,40000000
Ford,EcoSport,2018.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,385000000
Chevrolet,Colorado,2018.0,165000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,485000000
Ford,Mondeo,2003.0,199999.0,Xăng,Tự động,Mỹ,Sedan,5.0,87000000
Hyundai,Santa Fe,2020.0,77000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,840000000
Daewoo,Matiz,2005.0,19000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,59000000
MG,MGZS,2020.0,60000.0,Xăng,Tự động,Trung Quốc,SUV / Cross over,5.0,379000000
Ford,EcoSport,2018.0,67000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,400000000
Honda,HR-V,2021.0,52000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,615000000
Ford,EcoSport,2018.0,28000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,415000000
Mitsubishi,Xpander,2022.0,42000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),9.0,540000000
Toyota,Vios,2023.0,45000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Hyundai,Elantra,2019.0,80000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,359000000
Daewoo,Matiz,2024.0,168562.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,52000000
Toyota,Wigo,2018.0,150000.0,Xăng,Số sàn,Nước khác,Hatchback,5.0,185000000
Mercedes Benz,GLC,2019.0,46250.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,999000000
Ford,Ranger,2024.0,2500.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,935000000
Toyota,Innova,2009.0,88000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,196000000
Isuzu,Dmax,2016.0,98000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,430000000
Toyota,Fortuner,2015.0,13000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,450000000
Toyota,Corolla Altis,2012.0,8000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,429000000
Honda,City,2020.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,420000000
Kia,Carens,2007.0,200000.0,Dầu,Số sàn,Hàn Quốc,SUV / Cross over,7.0,195000000
Mazda,3,2022.0,35000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,629000000
Hyundai,Sonata,2009.0,130000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,195000000
Toyota,Vios,2017.0,120000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,255000000
Mazda,CX 5,2020.0,67668.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,688000000
Toyota,Venza,2009.0,82000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,489000000
Mazda,3,2015.0,40000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,476000000
Mercedes Benz,E Class,2006.0,111111.0,Xăng,Tự động,Đức,Sedan,5.0,298000000
Toyota,Fortuner,2020.0,36000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,890000000
Hyundai,Santa Fe,2023.0,15005.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1230000000
Toyota,Avanza Premio,2023.0,36000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,515000000
Hyundai,Getz,2007.0,90000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,138000000
Chevrolet,Cruze,2016.0,47890.0,Xăng,Tự động,Mỹ,Sedan,5.0,295000000
Toyota,Innova,2018.0,80000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,388000000
Mitsubishi,Xpander,2020.0,71000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,490000000
Ford,EcoSport,2014.0,120000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,286000000
Toyota,Fortuner,2020.0,98000.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,7.0,799000000
Toyota,Innova,2008.0,98000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,188000000
VinFast,Fadil,2020.0,31000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,315000000
Toyota,Raize,2022.0,38300.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,495000000
