id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124881603,Mitsubishi Xpander premium  2024 - 47000 km,Mitsubishi,Xpander Cross,2024,595000000,47000,Xăng,Tự động,,Nước khác,--,,Đã sử dụng,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 14 ngày trước,2025-05-24 19:44:56,> 1 tấn,> 2 tấn
125009625,MITSUBISHI XFORCE ƯU ĐÃI THUẾ TRƯỚC BẠ THÁNG 5,Mitsubishi,Xforce,2025,639000000,,Xăng,Tự động,,Nước khác,SUV / Cross over,5,Mới,"Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:44:57,,
124261271,"Hyundai Custin 2023 2.0Turbo - 22,300km Keng zin",Hyundai,Custin,2023,880000000,22300,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-24 19:44:58,> 1 tấn,> 2 tấn
125144013,Toyota Veloz 2024 Cross 1.5 CVT - 9500 km,Toyota,1116,2024,580000000,9500,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-24 19:45:00,> 1 tấn,> 2 tấn
124646064,Toyota Wigo 2020 ( lăn bánh 2021) - 38000 km,Toyota,Wigo,2020,268000000,38000,Xăng,Số sàn,1,Đang cập nhật,Hatchback,5,Đã sử dụng,"Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Đăng 25 ngày trước,2025-05-24 19:45:01,> 1 tấn,> 2 tấn
119829026,Mercedes Benz S S550 xe người nổi tiếng sử dụng,Mercedes Benz,S Class,2008,355000000,112000,Xăng,Tự động,,Đức,Sedan,4,Đã sử dụng,"Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-24 19:45:07,> 1 tấn,> 2 tấn
125131947,Hyundai Santa Fe 2021 Đặc biệt 2.4L- 55000,Hyundai,Santa Fe,2021,1030000000,55000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Đăng 1 giờ trước,2025-05-24 19:45:10,> 1 tấn,> 2 tấn
123635913,LEXUS RX350 AWD 2015 NK NHẬT ODO 97.000KM GIA ĐINH,Lexus,RX,2015,1390000000,97000,Xăng,Tự động,1,Nhật Bản,Sedan,5,Đã sử dụng,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:45:11,> 1 tấn,> 2 tấn
123471036,Xe lướt: Cross 1.8V xe đẹp - XHD ĐỦ,Toyota,Corolla Cross,2020,670000000,48000,Xăng,5,1,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 13 ngày trước,2025-05-24 19:45:12,> 1 tấn,> 2 tấn
121156263,VF3 ĐỘ NHẸ VỚI MÓN PHỤ KIỆN HỢP LÝ!GIÁ YÊU THƯƠNG,VinFast,VF3,2025,286500000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-24 19:45:14,,
104037949,Ford focus 2010,Ford,Focus,2010,175000000,0,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,"Xã Thành Hải, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",Đăng 1 giờ trước,2025-05-24 19:45:15,> 1 tấn,> 2 tấn
124914494,xe VinFast VF6 2025,VinFast,VF6,2025,689000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Đăng 1 giờ trước,2025-05-24 19:45:17,,
124241708,Ford Ranger 2017 XLS 2.2L 4x2 AT - 12000 km,Ford,Ranger,2017,438000000,12000,Xăng,Tự động,,Thái Lan,--,,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 1 tháng trước,2025-05-24 19:45:19,> 1 tấn,> 2 tấn
125215154,Toyota Innova 2008 G - 231000 km xe zin đẹp,Toyota,Innova,2008,206000000,231000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:45:20,> 1 tấn,> 2 tấn
125056109,Toyota Vios 2007 E - 168000 km,Toyota,Vios,2007,178000000,168000,Xăng,Số sàn,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Phú Cường, Thành phố Thủ Dầu Một, Bình Dương",Đăng 1 giờ trước,2025-05-24 19:45:21,> 1 tấn,> 2 tấn
125212606,Toyota Vios 2019 1.5E MT - 118000 km,Toyota,Vios,2019,295000000,118000,Xăng,Số sàn,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:45:23,> 1 tấn,> 2 tấn
124921965,Mitsubishi Xpander Cross 2021 - Tự Động - Có Góp,Mitsubishi,Xpander Cross,2021,524000000,66000,Xăng,Tự động,1,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:45:24,> 1 tấn,> 2 tấn
125101812,2021 - 89559 km,Hãng khác,Dòng khác,2021,140000000,89559,Xăng,Số sàn,,Trung Quốc,Van,2,Đã sử dụng,"Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-24 19:45:25,> 1 tấn,> 2 tấn
104040077,Nissan teana 2011,Nissan,Teana,2011,275000000,0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Xã Thành Hải, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",Đăng 1 giờ trước,2025-05-24 19:45:27,> 1 tấn,> 2 tấn
119084465,Mitsubishi Attrage 2017 CVT Eco - 120000 km,Mitsubishi,Attrage,2017,255000000,120000,Xăng,Tự động,,Thái Lan,Sedan,5,Đã sử dụng,"Xã Thanh Hải, Huyện Ninh Hải, Ninh Thuận",Đăng 1 giờ trước,2025-05-24 19:45:28,> 1 tấn,> 2 tấn
117476351,Toyota Innova 2011 G - 180000 km,Toyota,Innova,2011,170000000,180000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Xã Thành Hải, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",Đăng 1 giờ trước,2025-05-24 19:45:29,> 1 tấn,> 2 tấn
124881603,Mitsubishi Xpander premium  2024 - 47000 km,Mitsubishi,Xpander Cross,2024,595000000,47000,Xăng,Tự động,,Nước khác,--,,Đã sử dụng,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 14 ngày trước,2025-05-24 19:45:31,> 1 tấn,> 2 tấn
124946051,VinFast Fadil 2020 Bản Base Cực Mới ✅,VinFast,Fadil,2020,289000000,53000,Xăng,Tự động,1,Việt Nam,--,,Đã sử dụng,"Phường Bình An, Thành phố Dĩ An, Bình Dương",Đăng 1 giờ trước,2025-05-24 19:45:33,> 1 tấn,> 2 tấn
120377477,Toyota Innova 2016 2.0E - 100000 km,Toyota,Innova,2016,395000000,100000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Xã Thanh Hải, Huyện Ninh Hải, Ninh Thuận",Đăng 1 giờ trước,2025-05-24 19:45:34,> 1 tấn,> 2 tấn
122555616,VF8 LUX PLUS VAY 90%-BAO HS KHÓ-CÁ NHÂN-CÔNG TY,VinFast,VF8 Lux,2025,966000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-24 19:45:36,,
